age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
42,Self-emp-not-inc,Bachelors,Divorced,Craft-repair,Not-in-family,White,65,United-States,low
17,Private,HS-grad,Never-married,Other-service,Own-child,White,40,United-States,low
22,Never-worked,HS-grad,Never-married,Sales,Own-child,White,36,United-States,low
20,Private,Some-college,Never-married,,Own-child,White,20,,low
35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,40,United-States,low
60,Private,5th-6th,Divorced,Machine-op-inspct,Unmarried,White,40,United-States,low
29,Self-emp-not-inc,Some-college,Separated,Adm-clerical,Unmarried,,50,United-States,low
33,Private,HS-grad,Divorced,,Unmarried,Black,40,United-States,low
42,Private,Masters,Divorced,Protective-serv,Not-in-family,,40,United-States,low
60,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
63,Private,HS-grad,Married-civ-spouse,Exec-managerial,Own-child,Black,40,United-States,low
31,Private,12th,Divorced,Adm-clerical,Unmarried,White,40,United-States,low
43,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,38,,low
39,Private,HS-grad,Never-married,Craft-repair,,White,40,United-States,
49,Private,11th,Married-civ-spouse,Sales,Wife,White,40,United-States,low
34,Federal-gov,HS-grad,Married-civ-spouse,Armed-Forces,Wife,White,40,United-States,high
31,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Black,40,United-States,low
33,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,45,United-States,low
29,Private,Some-college,Divorced,Other-service,Not-in-family,White,35,Haiti,low
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
36,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,40,United-States,high
61,Without-pay,5th-6th,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,40,United-States,low
45,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,60,United-States,low
27,?,Some-college,Never-married,?,,Black,36,United-States,low
33,Private,Assoc-voc,,Sales,Not-in-family,White,25,United-States,low
49,Private,Bachelors,Married-civ-spouse,,Husband,White,50,United-States,high
40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,45,United-States,high
32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,45,United-States,high
19,Private,Some-college,Never-married,Machine-op-inspct,Own-child,,30,United-States,low
35,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40,United-States,high
32,Private,1st-4th,Never-married,Machine-op-inspct,Own-child,Black,40,United-States,low
42,Private,Bachelors,,Exec-managerial,Husband,White,40,United-States,high
22,Private,Bachelors,,Adm-clerical,Own-child,White,40,United-States,low
34,,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,high
44,Private,10th,Divorced,Adm-clerical,Unmarried,Other,42,United-States,low
51,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,,White,40,United-States,high
25,Never-worked,HS-grad,Never-married,Craft-repair,Other-relative,White,40,United-States,low
43,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,high
35,Private,HS-grad,,Craft-repair,Not-in-family,White,56,United-States,low
31,Private,Assoc-acdm,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,40,Outlying-US(Guam-USVI-etc),low
57,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
55,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,low
73,Self-emp-not-inc,7th-8th,Never-married,Adm-clerical,Not-in-family,White,99,United-States,low
33,?,Some-college,Married-civ-spouse,?,Wife,White,40,United-States,high
30,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,66,United-States,low
21,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Own-child,Black,15,United-States,low
43,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,Black,40,?,low
32,?,HS-grad,Married-civ-spouse,?,Other-relative,White,40,?,low
68,Private,Bachelors,Married-civ-spouse,Transport-moving,,White,30,United-States,low
58,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,,35,United-States,high
43,Private,HS-grad,Widowed,Transport-moving,Unmarried,Black,40,United-States,low
29,Private,,Married-civ-spouse,,Husband,White,40,United-States,low
48,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
48,Federal-gov,,Married-civ-spouse,Adm-clerical,Husband,White,36,United-States,low
46,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Other,10,United-States,low
41,Private,11th,Divorced,Machine-op-inspct,Husband,,40,Italy,low
21,State-gov,Some-college,Never-married,Other-service,Own-child,Black,20,United-States,low
58,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
28,Private,9th,,Other-service,Not-in-family,White,25,United-States,low
50,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
30,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,65,United-States,low
32,Never-worked,Bachelors,Divorced,Prof-specialty,Husband,White,45,United-States,low
27,Private,Masters,Never-married,Handlers-cleaners,Not-in-family,White,25,Trinadad&Tobago,low
45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,60,United-States,low
30,Private,11th,Married-civ-spouse,Prof-specialty,,White,40,United-States,low
20,Private,,Never-married,Other-service,Own-child,,30,United-States,high
21,Private,HS-grad,Never-married,Sales,Own-child,White,35,United-States,low
40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,40,United-States,low
63,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,40,United-States,high
42,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Unmarried,White,44,United-States,high
29,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
53,Private,11th,Married-civ-spouse,Craft-repair,Husband,Black,40,United-States,low
37,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,White,40,United-States,low
52,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,57,United-States,high
45,Local-gov,11th,Married-civ-spouse,Other-service,Husband,Black,50,United-States,low
31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,35,Ireland,low
30,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,,White,40,United-States,low
60,Local-gov,HS-grad,Widowed,Craft-repair,,Asian-Pac-Islander,40,Cambodia,
34,Private,Some-college,Married-civ-spouse,Other-service,Unmarried,White,12,,high
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50,Scotland,high
56,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,high
21,Private,Some-college,Never-married,Other-service,Own-child,White,40,United-States,low
58,Private,Some-college,,Adm-clerical,Not-in-family,White,40,United-States,low
46,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,45,United-States,low
44,Private,HS-grad,Divorced,Other-service,,White,40,United-States,low
30,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
56,Private,Preschool,Widowed,Other-service,,White,40,United-States,low
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,low
42,Local-gov,Bachelors,Divorced,Prof-specialty,,White,50,United-States,low
24,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,40,United-States,low
34,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,25,United-States,low
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,72,United-States,low
45,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,40,China,low
51,Private,Some-college,Divorced,Sales,Unmarried,White,40,Italy,low
25,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
50,Private,,,Adm-clerical,Husband,White,32,United-States,low
41,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,40,United-States,low
60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40,United-States,high
20,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,40,United-States,low
19,Private,12th,Never-married,Other-service,Own-child,White,25,United-States,low
38,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,38,United-States,low
18,Private,11th,Never-married,Other-service,Own-child,White,20,United-States,low
73,,5th-6th,Married-civ-spouse,Exec-managerial,Own-child,White,54,United-States,high
41,Private,HS-grad,Divorced,Other-service,Not-in-family,White,30,,low
51,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,Other,40,United-States,high
30,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
42,Private,,Married-civ-spouse,Other-service,Wife,Black,35,United-States,low
28,Private,Bachelors,Never-married,Sales,Own-child,White,40,,low
24,Private,Some-college,Never-married,?,Not-in-family,Black,20,United-States,low
39,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Other-relative,,40,United-States,low
23,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
41,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
32,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,40,United-States,high
46,Local-gov,Assoc-acdm,Never-married,,,White,47,Cuba,low
28,State-gov,Some-college,Separated,Adm-clerical,Not-in-family,White,40,United-States,low
35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
18,?,12th,Never-married,?,Own-child,White,40,United-States,low
46,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
49,Self-emp-inc,Some-college,Divorced,Exec-managerial,Other-relative,White,50,United-States,high
44,Private,HS-grad,Never-married,Other-service,Own-child,White,24,United-States,low
57,?,9th,Divorced,?,Not-in-family,White,40,United-States,low
46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,50,Japan,high
45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,65,United-States,high
32,Private,Bachelors,Never-married,Transport-moving,,White,40,United-States,low
50,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,36,Ireland,high
35,Private,12th,Separated,Machine-op-inspct,Husband,White,40,United-States,low
33,Local-gov,,Never-married,Prof-specialty,Unmarried,White,20,United-States,low
38,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,40,United-States,high
35,Private,Some-college,Widowed,Tech-support,,White,58,United-States,
51,Private,Some-college,,Sales,Not-in-family,White,38,United-States,high
19,Private,Some-college,Never-married,Other-service,Own-child,White,20,United-States,low
40,,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,40,United-States,low
30,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,44,United-States,
23,Private,Prof-school,Never-married,,Not-in-family,White,25,Germany,low
17,Never-worked,11th,Never-married,Craft-repair,Own-child,White,35,United-States,low
39,Private,HS-grad,Never-married,Sales,Unmarried,White,40,United-States,low
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
52,Private,HS-grad,Divorced,Other-service,Not-in-family,,38,United-States,low
42,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
26,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,4,Mexico,low
35,Private,10th,Never-married,Other-service,Unmarried,Black,38,United-States,low
33,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,20,United-States,low
24,Private,HS-grad,Never-married,,Own-child,White,40,United-States,low
26,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,50,United-States,low
84,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,,10,United-States,low
25,Private,HS-grad,Married-civ-spouse,,Husband,White,40,,low
21,?,Some-college,Never-married,?,Not-in-family,White,45,United-States,low
43,Private,Masters,Never-married,Exec-managerial,Husband,White,50,United-States,high
34,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,40,United-States,low
34,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,65,United-States,low
24,?,Bachelors,Never-married,,Not-in-family,White,50,United-States,low
22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,55,United-States,low
65,Self-emp-not-inc,Assoc-acdm,Widowed,Machine-op-inspct,Not-in-family,White,50,United-States,high
37,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,43,United-States,low
35,Private,Doctorate,Never-married,Tech-support,Not-in-family,White,40,United-States,low
35,State-gov,Bachelors,Separated,Exec-managerial,Not-in-family,White,42,United-States,low
24,?,9th,Never-married,?,Own-child,White,30,United-States,low
40,Federal-gov,Bachelors,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
45,Private,HS-grad,Never-married,Farming-fishing,Wife,White,60,United-States,
39,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,40,Puerto-Rico,low
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,45,United-States,low
48,Private,7th-8th,Married-civ-spouse,,Wife,Black,15,United-States,low
62,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,55,United-States,low
21,Private,Some-college,Never-married,,Own-child,White,20,United-States,low
32,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,36,Puerto-Rico,low
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,
41,Private,Some-college,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,40,Philippines,low
66,?,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,20,United-States,low
41,State-gov,HS-grad,Never-married,Other-service,Other-relative,White,40,United-States,low
61,Private,10th,Never-married,Transport-moving,Husband,White,50,United-States,low
52,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,50,United-States,low
31,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,40,United-States,high
63,Private,9th,Married-AF-spouse,Farming-fishing,Not-in-family,Black,40,United-States,low
43,Local-gov,Bachelors,,Prof-specialty,Husband,White,40,United-States,high
30,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,53,United-States,
64,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
42,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,low
41,Private,HS-grad,,Adm-clerical,Own-child,White,40,United-States,low
50,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,48,United-States,low
35,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Not-in-family,White,60,United-States,low
40,Private,Some-college,Divorced,Other-service,Not-in-family,White,40,United-States,low
17,Private,12th,Never-married,Sales,Own-child,White,18,United-States,low
25,Private,Some-college,,Other-service,Own-child,,25,United-States,low
41,Self-emp-not-inc,Some-college,Divorced,Prof-specialty,Not-in-family,White,15,United-States,low
24,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Black,40,United-States,low
23,Private,,Never-married,Adm-clerical,Own-child,White,40,United-States,low
32,,HS-grad,Never-married,?,Unmarried,White,28,United-States,low
52,Private,1st-4th,Divorced,Adm-clerical,Unmarried,White,40,United-States,low
29,Private,Bachelors,Never-married,Prof-specialty,,White,40,United-States,low
71,?,Some-college,Married-civ-spouse,?,Husband,White,16,United-States,low
62,?,Assoc-voc,Separated,?,Not-in-family,White,10,United-States,low
43,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,low
46,Federal-gov,10th,Never-married,Machine-op-inspct,Not-in-family,Black,40,United-States,low
36,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,75,United-States,high
52,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Black,40,United-States,high
25,State-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
72,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,low
52,?,HS-grad,Married-civ-spouse,?,Husband,White,35,United-States,low
65,,Some-college,Divorced,Sales,Not-in-family,White,20,United-States,low
26,State-gov,Bachelors,,Prof-specialty,Not-in-family,White,10,United-States,low
25,Private,Some-college,Never-married,Sales,Unmarried,White,25,El-Salvador,low
21,Private,HS-grad,Never-married,Machine-op-inspct,,White,32,United-States,low
56,Private,,Married-civ-spouse,Sales,Husband,White,45,United-States,high
45,Federal-gov,10th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,65,United-States,
24,Private,7th-8th,Married-civ-spouse,Farming-fishing,Own-child,White,45,Mexico,low
30,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,low
52,Self-emp-not-inc,7th-8th,Married-AF-spouse,,Husband,Amer-Indian-Eskimo,40,United-States,low
37,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,42,United-States,high
45,Private,Bachelors,Separated,Exec-managerial,Own-child,White,40,United-States,high
28,Private,HS-grad,Never-married,,Not-in-family,White,60,United-States,low
35,Federal-gov,7th-8th,Married-spouse-absent,Other-service,Not-in-family,White,25,Mexico,low
58,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,60,United-States,high
23,Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,40,Cuba,low
29,Self-emp-not-inc,HS-grad,Separated,,Not-in-family,White,35,United-States,low
39,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,,35,Jamaica,low
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,55,United-States,high
21,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,40,,
37,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Own-child,White,84,United-States,low
45,Private,HS-grad,Married-civ-spouse,Craft-repair,,White,40,United-States,high
57,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,42,United-States,high
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,70,United-States,
38,State-gov,HS-grad,,Other-service,Not-in-family,White,40,United-States,low
18,Private,5th-6th,Never-married,,Other-relative,White,40,Mexico,low
34,Local-gov,HS-grad,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,40,,low
34,Self-emp-inc,Bachelors,Divorced,Farming-fishing,Not-in-family,,60,United-States,low
27,Private,HS-grad,Never-married,,Own-child,White,35,United-States,low
23,,Bachelors,Never-married,Prof-specialty,Not-in-family,White,10,United-States,low
25,Private,Bachelors,Never-married,Adm-clerical,Own-child,Black,40,United-States,low
67,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,40,United-States,low
25,State-gov,Assoc-acdm,Never-married,Adm-clerical,Other-relative,White,40,United-States,low
40,?,Some-college,Married-civ-spouse,,Wife,White,25,United-States,low
26,Private,HS-grad,Never-married,Transport-moving,Own-child,White,50,United-States,high
34,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,60,United-States,low
21,Private,12th,Never-married,Adm-clerical,Own-child,Black,48,?,low
49,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,40,United-States,high
19,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,53,United-States,low
41,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
28,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,50,United-States,low
37,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,40,Jamaica,high
57,Private,10th,,Other-service,Not-in-family,Amer-Indian-Eskimo,20,Hungary,low
34,Private,Some-college,Married-civ-spouse,,Husband,White,35,United-States,
53,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,40,United-States,low
20,?,Doctorate,Never-married,?,Unmarried,White,40,El-Salvador,low
34,Private,Some-college,Separated,Tech-support,Unmarried,Black,40,,low
64,Local-gov,9th,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
43,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,high
90,Local-gov,Masters,,Exec-managerial,Husband,White,60,United-States,high
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,50,United-States,high
58,Private,Assoc-acdm,Married-civ-spouse,,Husband,White,42,United-States,high
31,Private,HS-grad,Never-married,Sales,Other-relative,White,48,United-States,low
19,Private,HS-grad,Never-married,Sales,Own-child,Black,25,United-States,low
54,Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,60,United-States,high
51,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,48,United-States,low
20,State-gov,Some-college,Never-married,Other-service,Own-child,White,20,Scotland,low
41,Federal-gov,Masters,Divorced,Prof-specialty,Unmarried,White,40,United-States,low
27,Federal-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,35,United-States,low
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,high
28,Private,,Married-civ-spouse,Machine-op-inspct,Husband,Black,40,United-States,low
33,,Some-college,,Farming-fishing,Not-in-family,White,72,United-States,low
60,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,low
35,Private,Bachelors,Never-married,,Not-in-family,,40,Hong,low
26,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,Black,36,United-States,low
47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,65,United-States,low
32,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,2,United-States,low
48,Private,HS-grad,Married-civ-spouse,,Husband,White,48,United-States,low
18,Private,7th-8th,Married-civ-spouse,Sales,Wife,Other,20,United-States,low
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
33,Private,Some-college,Separated,Adm-clerical,Unmarried,White,40,United-States,low
36,Private,Bachelors,Divorced,Armed-Forces,Husband,White,40,Japan,low
41,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,,40,United-States,low
30,Federal-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,60,United-States,high
22,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,43,United-States,high
29,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,35,United-States,high
55,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,Black,44,,low
18,?,Some-college,Never-married,?,Own-child,White,40,United-States,low
38,Private,Some-college,Married-civ-spouse,Sales,Unmarried,Black,40,United-States,low
36,Private,Bachelors,,Prof-specialty,Husband,White,45,United-States,high
45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
18,Private,11th,Never-married,?,Own-child,White,20,United-States,low
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
51,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,,Asian-Pac-Islander,35,Puerto-Rico,low
36,Private,HS-grad,Separated,Transport-moving,Other-relative,White,60,Mexico,low
27,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,80,United-States,high
60,Private,HS-grad,,Sales,Husband,White,40,United-States,low
58,Local-gov,Some-college,Never-married,Prof-specialty,Not-in-family,White,55,El-Salvador,low
48,Self-emp-not-inc,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,60,United-States,low
47,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,45,,high
27,Private,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,45,United-States,low
46,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,40,England,low
60,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,60,,high
20,?,Some-college,Separated,?,Own-child,Asian-Pac-Islander,40,Taiwan,low
44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,40,United-States,high
32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,low
29,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,Other,40,United-States,low
25,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,40,United-States,
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,48,United-States,
31,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,Black,40,United-States,low
62,Private,,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
38,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,Black,40,United-States,high
45,Private,Assoc-voc,Widowed,Craft-repair,Husband,White,76,United-States,low
23,Private,Some-college,Never-married,Adm-clerical,,White,24,Guatemala,low
44,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,40,Puerto-Rico,low
67,Private,Some-college,Widowed,Sales,Not-in-family,White,25,Nicaragua,low
43,Private,5th-6th,Divorced,Priv-house-serv,Unmarried,White,40,Mexico,low
73,Private,7th-8th,Widowed,,,Black,10,Portugal,low
36,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,40,United-States,low
47,Private,Masters,Divorced,Machine-op-inspct,Not-in-family,White,40,United-States,low
34,Private,1st-4th,Never-married,Other-service,Not-in-family,White,40,Jamaica,low
33,Federal-gov,Some-college,Married-spouse-absent,Exec-managerial,Not-in-family,Black,40,United-States,low
51,Private,Some-college,,Exec-managerial,Not-in-family,White,36,United-States,low
25,Private,10th,Married-civ-spouse,Other-service,,White,35,United-States,low
41,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
33,Private,HS-grad,Separated,Tech-support,Not-in-family,White,46,United-States,low
35,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,low
27,Without-pay,HS-grad,Never-married,Farming-fishing,Own-child,White,40,United-States,low
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
38,,HS-grad,Never-married,Sales,Own-child,White,40,United-States,low
29,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
51,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,45,United-States,low
35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,45,United-States,low
68,?,HS-grad,Divorced,?,Husband,White,8,United-States,
36,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
26,Private,Bachelors,Never-married,Sales,Not-in-family,,55,Scotland,low
53,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,30,United-States,high
27,Self-emp-not-inc,9th,Never-married,Prof-specialty,Not-in-family,White,20,United-States,low
18,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,40,United-States,low
46,Federal-gov,Assoc-voc,Widowed,Craft-repair,Not-in-family,,60,United-States,low
32,Private,Bachelors,Divorced,Sales,Not-in-family,White,55,El-Salvador,low
17,,10th,Never-married,Adm-clerical,Own-child,White,10,United-States,low
30,Private,9th,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
39,Private,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,Black,52,,low
31,Private,Assoc-voc,,Adm-clerical,Not-in-family,White,40,United-States,low
40,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,50,United-States,low
27,Private,Bachelors,Never-married,Sales,Not-in-family,Black,40,United-States,low
29,Private,Some-college,Never-married,,Unmarried,Other,40,?,low
56,Private,7th-8th,Never-married,Protective-serv,Own-child,White,30,United-States,low
33,,10th,Married-civ-spouse,Other-service,Husband,White,40,United-States,
43,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Other,32,United-States,low
55,,,Married-civ-spouse,Sales,Husband,,40,United-States,high
32,Private,10th,Never-married,Other-service,Unmarried,White,25,United-States,low
