age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
47,State-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,40,United-States,low
36,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,55,United-States,low
52,Private,Assoc-acdm,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,40,United-States,low
46,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,20,United-States,high
27,Private,Some-college,Never-married,Other-service,Own-child,White,30,United-States,low
50,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,50,United-States,low
21,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,low
44,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
55,?,Masters,Married-civ-spouse,?,Wife,White,40,United-States,high
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,50,United-States,low
55,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,35,United-States,low
22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,40,United-States,low
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,99,United-States,high
17,Private,11th,Never-married,Sales,Not-in-family,White,20,United-States,low
28,Private,11th,Married-civ-spouse,Handlers-cleaners,Own-child,White,40,United-States,low
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
24,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
47,Self-emp-inc,7th-8th,Never-married,Craft-repair,Not-in-family,Other,40,?,low
22,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,40,United-States,low
26,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,high
28,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,50,United-States,high
22,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,40,Columbia,low
17,Private,10th,Never-married,Other-service,Own-child,White,15,United-States,low
36,Private,Assoc-voc,Never-married,Farming-fishing,Own-child,White,40,United-States,low
40,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,37,Dominican-Republic,low
36,Private,Some-college,Divorced,Exec-managerial,Unmarried,Black,38,United-States,low
41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,high
45,Local-gov,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,48,United-States,low
45,Private,Some-college,Divorced,Handlers-cleaners,Unmarried,White,40,United-States,low
52,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,40,United-States,low
41,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,50,United-States,low
47,Private,12th,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,low
88,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,low
22,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,20,United-States,low
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,40,United-States,low
46,Private,Bachelors,Divorced,Sales,Not-in-family,White,40,United-States,high
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,47,United-States,low
55,Private,HS-grad,Separated,Sales,Not-in-family,White,36,United-States,low
28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,low
17,Private,11th,Never-married,Adm-clerical,Own-child,White,20,United-States,low
22,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,40,United-States,low
42,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,40,South,high
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
26,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
63,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,20,United-States,low
30,?,HS-grad,Married-civ-spouse,?,Husband,Black,40,United-States,low
31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,40,United-States,high
42,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,70,United-States,high
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,44,United-States,low
57,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,43,United-States,low
58,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,7,United-States,low
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,50,United-States,low
28,Private,Some-college,Never-married,Sales,Not-in-family,White,40,United-States,low
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,52,United-States,low
43,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,high
49,Local-gov,HS-grad,Widowed,Protective-serv,Not-in-family,Black,40,United-States,low
48,Private,Masters,Divorced,Sales,Not-in-family,White,35,United-States,low
27,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,50,United-States,high
48,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,45,United-States,high
31,Local-gov,HS-grad,Divorced,Protective-serv,Not-in-family,White,47,United-States,high
47,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,45,United-States,low
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
30,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,40,United-States,low
45,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,30,United-States,low
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,50,United-States,low
30,Local-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
59,Private,10th,Widowed,Other-service,Other-relative,Asian-Pac-Islander,40,Philippines,low
31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,45,United-States,high
34,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,40,United-States,low
17,Local-gov,10th,Never-married,Other-service,Own-child,White,25,United-States,low
39,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
37,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,White,45,United-States,high
33,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,low
27,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,45,United-States,low
69,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,30,United-States,low
20,?,10th,Never-married,?,Own-child,White,40,United-States,low
48,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,15,United-States,low
34,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,60,United-States,low
20,Private,Some-college,Never-married,Protective-serv,Own-child,White,40,United-States,low
33,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
39,Private,12th,Married-civ-spouse,Handlers-cleaners,Husband,White,32,United-States,low
50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,13,United-States,low
55,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,26,United-States,low
43,Private,Some-college,Divorced,Adm-clerical,Own-child,White,40,United-States,low
19,?,Some-college,Never-married,?,Own-child,White,30,United-States,low
34,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,15,United-States,low
57,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,high
32,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,40,United-States,low
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40,United-States,high
48,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,60,United-States,low
32,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,50,United-States,low
40,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,40,United-States,high
44,Private,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,45,United-States,high
22,Private,Some-college,Never-married,Other-service,Not-in-family,White,50,United-States,low
59,Self-emp-inc,5th-6th,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,40,China,high
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,35,Philippines,low
50,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,low
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
23,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,45,United-States,low
27,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,40,United-States,high
43,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,low
17,Private,12th,Never-married,Handlers-cleaners,Own-child,White,25,United-States,low
47,Private,Some-college,Divorced,Other-service,Own-child,White,44,United-States,low
40,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,70,United-States,high
24,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,40,United-States,low
26,Private,HS-grad,Never-married,Other-service,Unmarried,White,25,United-States,low
58,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,high
57,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
64,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,25,United-States,low
61,?,HS-grad,Widowed,?,Not-in-family,White,12,United-States,low
32,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,high
43,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,50,United-States,high
19,?,Some-college,Never-married,?,Own-child,White,40,United-States,low
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,35,United-States,high
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,45,United-States,low
22,Private,HS-grad,Never-married,Other-service,Own-child,White,40,United-States,low
42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,high
37,Private,HS-grad,Divorced,Other-service,Not-in-family,White,40,United-States,low
30,Private,12th,Married-civ-spouse,Farming-fishing,Husband,White,44,United-States,low
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,40,United-States,low
33,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,low
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,30,United-States,high
43,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,Black,40,United-States,low
29,?,11th,Divorced,?,Not-in-family,White,48,United-States,low
34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,40,India,high
29,Private,Some-college,Separated,Tech-support,Unmarried,White,40,United-States,low
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,48,United-States,high
37,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Black,35,Haiti,high
18,Private,10th,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
22,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,Black,40,United-States,low
42,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,45,United-States,high
49,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,25,United-States,low
24,Private,Assoc-voc,Never-married,Machine-op-inspct,Own-child,White,35,United-States,low
33,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,40,United-States,low
30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,50,United-States,low
43,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,60,United-States,low
45,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
61,Private,Some-college,Never-married,Tech-support,Own-child,White,16,United-States,low
19,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,10,United-States,low
20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,25,United-States,low
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,43,United-States,high
20,Private,Some-college,Never-married,Sales,Not-in-family,White,50,United-States,low
33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
45,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,40,United-States,low
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,51,United-States,high
25,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,40,United-States,low
50,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,38,United-States,low
40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,low
18,Private,12th,Never-married,Other-service,Own-child,White,15,United-States,low
43,Private,Masters,Never-married,Other-service,Not-in-family,White,30,Poland,low
33,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,40,United-States,low
41,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,35,Philippines,high
22,Private,HS-grad,Never-married,Transport-moving,Own-child,White,40,United-States,low
20,Private,HS-grad,Never-married,Other-service,Own-child,White,50,United-States,low
27,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Not-in-family,White,40,Mexico,low
20,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
59,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
21,Private,Some-college,Never-married,Sales,Own-child,White,8,United-States,low
31,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,36,United-States,low
46,State-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
32,Self-emp-inc,Bachelors,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,50,Iran,high
59,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
58,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
29,Private,HS-grad,Never-married,Protective-serv,Other-relative,Black,40,United-States,low
24,Private,Some-college,Never-married,Other-service,Not-in-family,White,45,United-States,low
19,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,36,Hong,low
39,Private,9th,Divorced,Other-service,Unmarried,White,40,United-States,low
62,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,39,United-States,high
24,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,40,United-States,low
35,Private,Masters,Married-civ-spouse,Prof-specialty,Other-relative,White,40,United-States,high
29,Private,HS-grad,Separated,Other-service,Not-in-family,White,25,United-States,low
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,55,Taiwan,high
22,?,Assoc-acdm,Never-married,?,Own-child,White,25,United-States,low
26,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,30,Mexico,low
30,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,40,United-States,low
42,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,55,United-States,high
66,Private,Some-college,Married-civ-spouse,Sales,Husband,White,24,United-States,low
71,Federal-gov,HS-grad,Widowed,Exec-managerial,Not-in-family,White,9,United-States,low
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
47,Private,HS-grad,Divorced,Other-service,Not-in-family,White,40,United-States,low
34,Private,12th,Never-married,Adm-clerical,Unmarried,White,40,United-States,low
28,Federal-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,50,United-States,low
36,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,40,United-States,high
32,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,60,United-States,low
44,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,40,United-States,high
36,?,HS-grad,Divorced,?,Unmarried,Black,40,United-States,low
38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40,United-States,high
50,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,60,Columbia,low
55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,55,United-States,high
20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,20,United-States,low
20,Private,HS-grad,Never-married,Transport-moving,Other-relative,Black,45,United-States,low
44,Private,HS-grad,Never-married,Craft-repair,Own-child,White,40,United-States,high
37,Private,Bachelors,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,40,United-States,high
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,40,United-States,low
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,60,United-States,high
50,?,HS-grad,Married-civ-spouse,?,Husband,White,60,United-States,low
35,Private,9th,Married-civ-spouse,Other-service,Husband,White,32,United-States,low
19,Private,10th,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
32,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,40,United-States,low
17,Private,9th,Never-married,Farming-fishing,Own-child,Black,20,United-States,low
18,?,HS-grad,Never-married,?,Other-relative,Other,12,United-States,low
55,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,25,United-States,low
47,Private,11th,Never-married,Machine-op-inspct,Unmarried,Black,40,United-States,low
19,Private,HS-grad,Never-married,Other-service,Own-child,White,30,United-States,low
44,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,55,United-States,low
42,Private,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,40,Mexico,low
59,Private,HS-grad,Divorced,Tech-support,Unmarried,White,60,United-States,high
21,Private,Some-college,Never-married,Sales,Own-child,White,40,United-States,low
31,Private,Some-college,Never-married,Sales,Other-relative,White,40,?,low
28,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,40,United-States,low
52,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,40,United-States,high
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
59,?,Bachelors,Married-civ-spouse,?,Husband,White,40,United-States,high
33,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,60,Scotland,low
18,Private,12th,Never-married,Other-service,Own-child,White,25,United-States,low
35,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,42,United-States,low
26,Private,12th,Never-married,Craft-repair,Unmarried,White,40,United-States,low
46,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,40,United-States,low
26,Federal-gov,Some-college,Divorced,Adm-clerical,Own-child,White,24,United-States,low
42,State-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,40,United-States,low
66,Self-emp-inc,9th,Married-civ-spouse,Exec-managerial,Husband,White,1,?,low
51,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,70,United-States,high
23,Federal-gov,11th,Never-married,Adm-clerical,Unmarried,Black,40,United-States,low
44,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,45,United-States,low
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
32,Private,HS-grad,Never-married,Priv-house-serv,Unmarried,White,40,Mexico,low
39,Private,Some-college,Divorced,Other-service,Not-in-family,White,55,United-States,low
18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,20,United-States,low
67,Private,Assoc-acdm,Divorced,Tech-support,Not-in-family,White,40,United-States,low
32,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,45,India,low
17,Private,10th,Never-married,Other-service,Own-child,White,25,United-States,low
53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,47,United-States,high
48,State-gov,HS-grad,Divorced,Craft-repair,Own-child,White,40,United-States,high
72,?,7th-8th,Widowed,?,Unmarried,White,20,United-States,low
27,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,35,United-States,low
36,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,75,United-States,low
82,?,HS-grad,Never-married,?,Not-in-family,White,3,United-States,low
30,Private,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,40,Taiwan,low
57,Self-emp-not-inc,1st-4th,Married-civ-spouse,Sales,Husband,White,35,Mexico,low
24,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,40,United-States,low
50,Private,11th,Divorced,Other-service,Unmarried,White,40,United-States,low
20,Private,Some-college,Never-married,Sales,Not-in-family,White,30,United-States,low
46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,low
55,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
23,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,30,United-States,low
44,Private,Some-college,Separated,Adm-clerical,Unmarried,White,40,United-States,low
58,Private,7th-8th,Divorced,Other-service,Not-in-family,White,40,United-States,low
37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
38,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
26,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,55,United-States,low
23,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,40,United-States,low
30,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
32,Private,Some-college,Separated,Prof-specialty,Not-in-family,White,40,United-States,high
18,Private,11th,Never-married,Sales,Own-child,Black,10,United-States,low
37,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,Black,40,?,low
28,Private,Some-college,Never-married,Other-service,Not-in-family,White,40,United-States,low
35,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,low
39,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50,United-States,low
48,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,40,United-States,low
52,Private,Assoc-voc,Never-married,Farming-fishing,Not-in-family,White,50,United-States,low
22,Private,Some-college,Never-married,Craft-repair,Own-child,White,40,United-States,low
82,?,Assoc-voc,Widowed,?,Not-in-family,White,8,United-States,low
66,?,Some-college,Widowed,?,Unmarried,Black,40,United-States,low
42,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40,United-States,low
35,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,32,United-States,low
31,Private,9th,Divorced,Adm-clerical,Not-in-family,White,40,United-States,low
66,?,Bachelors,Married-civ-spouse,?,Husband,White,20,United-States,low
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,20,United-States,low
60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45,United-States,high
36,Local-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,40,United-States,low
19,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
34,Private,Bachelors,Divorced,Craft-repair,Unmarried,White,40,United-States,low
45,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,60,United-States,high
19,?,Some-college,Never-married,?,Own-child,Asian-Pac-Islander,2,South,low
17,Private,11th,Never-married,Sales,Not-in-family,White,20,United-States,low
63,?,11th,Married-civ-spouse,?,Husband,White,40,United-States,low
35,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,75,United-States,low
57,Private,HS-grad,Widowed,Tech-support,Not-in-family,Black,54,United-States,low
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
30,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Black,40,United-States,low
53,Local-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,50,United-States,high
28,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
37,State-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,high
22,?,Some-college,Never-married,?,Not-in-family,White,15,United-States,low
18,Private,11th,Never-married,Other-service,Own-child,Black,23,United-States,low
47,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
28,Private,Doctorate,Never-married,Adm-clerical,Own-child,White,18,United-States,low
41,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,60,United-States,high
34,Private,Some-college,Separated,Other-service,Unmarried,Black,37,United-States,low
23,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
45,Private,HS-grad,Divorced,Transport-moving,Own-child,White,60,United-States,low
36,?,HS-grad,Divorced,?,Unmarried,White,28,United-States,low
48,Private,Some-college,Separated,Adm-clerical,Other-relative,Black,40,United-States,low
42,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,55,United-States,low
26,Private,Assoc-acdm,Never-married,Other-service,Own-child,Black,40,United-States,low
45,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,50,United-States,high
44,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,60,United-States,high
35,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,40,United-States,low
21,?,Some-college,Never-married,?,Own-child,White,40,United-States,low
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,48,United-States,low
61,Local-gov,Some-college,Divorced,Craft-repair,Unmarried,White,40,United-States,low
55,Local-gov,HS-grad,Divorced,Other-service,Unmarried,White,38,United-States,low
62,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,20,United-States,high
27,Private,Bachelors,Never-married,Other-service,Not-in-family,White,35,United-States,low
58,Local-gov,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,40,United-States,low
25,?,Bachelors,Never-married,?,Not-in-family,Asian-Pac-Islander,28,Taiwan,low
24,Private,Some-college,Never-married,Sales,Own-child,White,25,United-States,low
23,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,40,Trinadad&Tobago,low
48,Self-emp-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,80,United-States,low
40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,?,low
53,?,HS-grad,Married-civ-spouse,?,Husband,White,35,United-States,high
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
41,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,40,United-States,high
19,Private,12th,Never-married,Other-service,Own-child,White,16,United-States,low
44,Private,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,40,United-States,high
25,Private,Some-college,Never-married,Other-service,Own-child,White,40,United-States,low
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
56,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,40,United-States,low
43,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Black,40,United-States,low
55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
27,Private,5th-6th,Never-married,Priv-house-serv,Other-relative,White,40,El-Salvador,low
43,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,40,United-States,low
32,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,30,United-States,low
