Ownership Type,County,City,Province,Postcode,Timezone,area_code,Latitude,Longitude
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,,23.12,113.01
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,0757,23.03,113.14
Company Owned,顺德,佛山市,44,528000,GMT+08:00 Asia/Beijing,,22.79,113.29
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,,23.04,113.12
Company Owned,顺德区,佛山市,44,528300,GMT+08:00 Asia/Beijing,0757,22.83,113.27
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,,22.94,112.99
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,0757,23.01,113.11
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,,23.03,113.14
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,,23.17,113.21
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,,23.01,113.11
Company Owned,三水区,佛山市,44,528100,GMT+08:00 Asia/Beijing,0757,23.17,112.89
Company Owned,顺德区,佛山市,44,528300,GMT+08:00 Asia/Beijing,,22.95,113.24
Company Owned,顺德区乐从镇,佛山市,44,528300,GMT+08:00 Asia/Beijing,,22.95,113.11
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,,23.05,113.16
Company Owned,三水区,佛山市,44,528100,GMT+08:00 Asia/Beijing,,23.18,112.9
Company Owned,顺德区,佛山市,44,528300,GMT+08:00 Asia/Beijing,0757,22.83,113.27
Company Owned,顺德区大良街,佛山市,44,528300,GMT+08:00 Asia/Beijing,0757,22.84,113.26
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,,22.97,113.02
Company Owned,顺德区,佛山市,44,528300,GMT+08:00 Asia/Beijing,,22.87,113.08
Company Owned,三水区,佛山市,44,528100,GMT+08:00 Asia/Beijing,0757,23.16,112.89
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,0757,23.03,113.11
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,,23.03,113.11
Company Owned,顺德区,佛山市,44,528300,GMT+08:00 Asia/Beijing,,22.92,113.27
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,,23.06,113.16
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,0757,23.03,113.12
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,0757,23.01,113.1
Company Owned,禅城区,佛山市,44,528000,GMT+08:00 Asia/Beijing,,23.03,113.11
Company Owned,顺德区,佛山市,44,528300,GMT+08:00 Asia/Beijing,0757,22.76,113.27
Company Owned,南海,佛山市,44,528000,GMT+08:00 Asia/Beijing,0757,23.03,113.16
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,,23.01,113.23
Company Owned,南海区,佛山市,44,528200,GMT+08:00 Asia/Beijing,0757,23.06,113.15
Company Owned,广州市越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.14,113.28
Company Owned,珠江新城华利路46-52号,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.12,113.34
Company Owned,荔湾区,广州市,44,510100,GMT+08:00 Asia/Beijing,,23.1,113.24
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.32
Company Owned,黄埔大道西666号首层102单元102，,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.35
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.14,113.29
Company Owned,白云区,广州市,44,510400,GMT+08:00 Asia/Beijing,,23.18,113.27
Company Owned,番禺区,广州市,44,511400,GMT+08:00 Asia/Beijing,,23.03,113.33
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,020,23.1,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.12,113.34
Company Owned,荔湾区,广州市,44,510100,GMT+08:00 Asia/Beijing,020,23.11,113.25
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,020,23.1,113.29
Company Owned,增城荔城街,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.28,113.82
Company Owned,天河路208号天河城首层北门103C号铺,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.32
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.13,113.3
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.13,113.31
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,,23.09,113.31
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,花都区,广州市,44,510800,GMT+08:00 Asia/Beijing,020,23.39,113.31
Company Owned,天河路383号太古汇商场裙楼内地铁上层MU23号,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.33
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.13,113.26
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,020,23.1,113.27
Company Owned,番禺区,广州市,44,511400,GMT+08:00 Asia/Beijing,,22.99,113.27
Company Owned,荔湾区,广州市,44,510100,GMT+08:00 Asia/Beijing,020,23.11,113.24
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.13,113.33
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.13,113.32
Company Owned,萝岗区,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.17,113.47
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.14,113.27
Company Owned,广州市越秀区中山3路2号,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.13,113.29
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.14,113.33
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,,23.1,113.31
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.14,113.34
Company Owned,农林下路46号东山锦轩大厦首层A6号铺,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.13,113.3
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,白云区,广州市,44,510400,GMT+08:00 Asia/Beijing,,23.17,113.27
Company Owned,华夏路10富力中心首层东北面103单元,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.12,113.33
Company Owned,番禺区,广州市,44,511400,GMT+08:00 Asia/Beijing,020,22.94,113.37
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.34
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,,23.09,113.27
Company Owned,番禺区,广州市,44,511400,GMT+08:00 Asia/Beijing,020,22.92,113.36
Company Owned,增城区,广州市,44,511300,GMT+08:00 Asia/Beijing,020,23.13,113.57
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.32
Company Owned,环市东路369号广州友谊商店综合楼首层106号铺,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.14,113.29
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.34
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.13,113.32
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,,23.11,113.27
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.14,113.28
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,020,23.1,113.33
Company Owned,天河区体育西路191号,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.14,113.32
Company Owned,白云区,广州市,44,510400,GMT+08:00 Asia/Beijing,,23.18,113.32
Company Owned,海珠区新港西路82号,广州市,44,510200,GMT+08:00 Asia/Beijing,020,23.09,113.3
Company Owned,天河北路476号首层A号铺,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.14,113.34
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.14,113.33
Company Owned,花都区,广州市,44,510800,GMT+08:00 Asia/Beijing,020,23.39,113.3
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.33
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.11,113.31
Company Owned,中山大道西路186号,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.36
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.14,113.32
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.13,113.26
Company Owned,增城区,广州市,44,511300,GMT+08:00 Asia/Beijing,020,23.28,113.82
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,,23.11,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.14,113.33
Company Owned,,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.33
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,,23.08,113.28
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.13,113.32
Company Owned,流花路1号中国大酒店首层S125及S155号铺,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.14,113.26
Company Owned,中山三路33号中华广场负一层A23号铺,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.28
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.12,113.33
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.12,113.27
Company Owned,番禺区,广州市,44,511400,GMT+08:00 Asia/Beijing,,22.94,113.39
Company Owned,北京路238号,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.12,113.27
Company Owned,康王中路666号新光城市广场首、二层,广州市,44,510100,GMT+08:00 Asia/Beijing,020,23.12,113.25
Company Owned,花都区,广州市,44,510800,GMT+08:00 Asia/Beijing,020,23.39,113.31
Company Owned,番禺区,广州市,44,511400,GMT+08:00 Asia/Beijing,,22.95,113.36
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,020,23.1,113.36
Company Owned,荔湾区,广州市,44,510100,GMT+08:00 Asia/Beijing,020,23.11,113.24
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,020,23.09,113.27
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.14,113.33
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.15,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.33
Company Owned,番禺区,广州市,44,511400,GMT+08:00 Asia/Beijing,,22.92,113.35
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.14,113.33
Company Owned,白云区,广州市,44,510400,GMT+08:00 Asia/Beijing,020,23.17,113.27
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.32
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.12,113.33
Company Owned,海珠区,广州市,44,510200,GMT+08:00 Asia/Beijing,,23.09,113.28
Company Owned,环市东路362-363号,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.14,113.29
Company Owned,白云区,广州市,44,510400,GMT+08:00 Asia/Beijing,020,23.18,113.27
Company Owned,花都区,广州市,44,510800,GMT+08:00 Asia/Beijing,020,23.4,113.23
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,,23.13,113.27
Company Owned,中山大道中路437号,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.12,113.4
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.15,113.32
Company Owned,南沙区,广州市,44,511400,GMT+08:00 Asia/Beijing,,22.8,113.53
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,020,23.13,113.33
Company Owned,白云区,广州市,44,510400,GMT+08:00 Asia/Beijing,,23.19,113.33
Company Owned,番禺区,广州市,44,511400,GMT+08:00 Asia/Beijing,,23.01,113.35
Company Owned,越秀区,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.13,113.27
Company Owned,白云区,广州市,44,510400,GMT+08:00 Asia/Beijing,,23.16,113.26
Company Owned,天河区,广州市,44,510600,GMT+08:00 Asia/Beijing,,23.14,113.36
Company Owned,中山三路33号,广州市,44,510000,GMT+08:00 Asia/Beijing,020,23.13,113.28
Company Owned,惠城区,惠州市,44,516000,GMT+08:00 Asia/Beijing,,23.09,114.4
Company Owned,江北区,惠州市,44,516000,GMT+08:00 Asia/Beijing,0752,23.1,114.42
Company Owned,麦地路天虹商场一层1019,惠州市,44,516000,GMT+08:00 Asia/Beijing,0752,23.07,114.41
Company Owned,惠州市,惠州市,44,516000,GMT+08:00 Asia/Beijing,0752,23.12,114.42
Company Owned,惠城区,惠州市,44,516000,GMT+08:00 Asia/Beijing,,23.07,114.42
Company Owned,惠阳区,惠州市,44,516200,GMT+08:00 Asia/Beijing,0752,22.79,114.45
Company Owned,惠城区,惠州市,44,516000,GMT+08:00 Asia/Beijing,0752,23.08,114.42
Company Owned,梅江区,梅州市,44,514000,GMT+08:00 Asia/Beijing,,24.27,116.14
Company Owned,龙湖区,汕头市,44,515000,GMT+08:00 Asia/Beijing,,23.37,116.75
Company Owned,龙湖区,汕头市,44,515000,GMT+08:00 Asia/Beijing,,23.36,116.72
Company Owned,金平区,汕头市,44,515000,GMT+08:00 Asia/Beijing,,23.39,116.71
Company Owned,澄海区,汕头市,44,515800,GMT+08:00 Asia/Beijing,,23.47,116.76
Company Owned,蓬江区,江门市,44,529000,GMT+08:00 Asia/Beijing,,22.62,113.08
Company Owned,新会区会城大新路50号,江门市,44,529100,GMT+08:00 Asia/Beijing,,22.52,113.04
Company Owned,鹤山市,江门市,44,529700,GMT+08:00 Asia/Beijing,,22.77,112.98
Company Owned,蓬江区,江门市,44,529000,GMT+08:00 Asia/Beijing,,22.6,113.08
Company Owned,蓬江区,江门市,44,529000,GMT+08:00 Asia/Beijing,,22.58,113.08
Company Owned,蓬江区,江门市,44,529000,GMT+08:00 Asia/Beijing,,22.61,113.08
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.72,114.25
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.72,114.24
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.49,113.92
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.09
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.55,114.06
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,,22.65,114.21
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,,22.66,114.07
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,113.9
Company Owned,宝安,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.58,113.88
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,113.93
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,113.99
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.11
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.55,114.1
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.62,113.82
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,113.98
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,113.94
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,,22.76,113.86
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.5,113.92
Company Owned,深南大道深圳联通大厦首层,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.05
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.05
Company Owned,龙华区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.62,114.06
Company Owned,盐田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.61,114.3
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.53,114.05
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.53,114.05
Company Owned,深圳市,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,113.93
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.12
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.02
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.11
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.59,113.97
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.63,113.81
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.53,113.97
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.5,113.94
Company Owned,龙华区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.63,114.06
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.58,113.89
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.53,114.03
Company Owned,龙华新区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.72,114.07
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,113.95
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,113.96
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.1
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.51,113.94
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.57,114.14
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.55,114.1
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.74,114.08
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,,22.61,114.13
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.53,113.93
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.55,114.12
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,,22.68,114.12
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.11
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.12
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,113.92
Company Owned,龙华区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.63,114.03
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.63,113.81
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,113.98
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.56,113.91
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.12
Company Owned,龙华区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.63,114.02
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.69,114.23
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.06
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.58,113.86
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.53,114.06
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.51,113.93
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.57,114.06
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.54,114.08
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.52,114.05
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.08
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.57,113.91
Company Owned,龙华新区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.66,114.02
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,113.94
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.1
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.52,113.94
Company Owned,宝安区民治街道,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.63,114.04
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.12
Company Owned,龙华新区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.61,114.03
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.62,114.07
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.54,114.08
Company Owned,深南东路5002号地王商场G层113单元,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.11
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,113.95
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,,22.61,114.14
Company Owned,盐田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.6,114.31
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.56,113.88
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,114.06
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.55,114.06
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.06
Company Owned,龙华新区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.7,114.05
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.56,113.91
Company Owned,龙华区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.6,114.05
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.56,114.13
Company Owned,盐田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.55,114.24
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.48,113.92
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.55,114.09
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.72,114.27
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.56,114.04
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.11
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.11
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,113.93
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,,22.73,113.8
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.12
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,113.99
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.02
Company Owned,龙岗区,深圳市,44,518100,GMT+08:00 Asia/Beijing,,22.68,114.14
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.55,114.13
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.55,114.05
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,113.98
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.02
Company Owned,宝安区,深圳市,44,518100,GMT+08:00 Asia/Beijing,0755,22.76,113.85
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,75583217677,22.54,114.08
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.52,113.94
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.55,114.12
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.05
Company Owned,南山区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.58,113.94
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.01
Company Owned,福田区,深圳市,44,518000,GMT+08:00 Asia/Beijing,0755,22.54,114.06
Company Owned,罗湖区,深圳市,44,518000,GMT+08:00 Asia/Beijing,,22.55,114.13
Company Owned,清城区,清远市,44,511500,GMT+08:00 Asia/Beijing,,23.71,113.01
Company Owned,经济技术开发区,湛江市,44,524000,GMT+08:00 Asia/Beijing,,21.25,110.4
Company Owned,霞山区,湛江市,44,524000,GMT+08:00 Asia/Beijing,,21.2,110.41
Company Owned,霞山区,湛江市,44,524000,GMT+08:00 Asia/Beijing,0759,21.21,110.4
Company Owned,赤坎区,湛江市,44,524000,GMT+08:00 Asia/Beijing,,21.27,110.37
Company Owned,香洲区,珠海市,44,519000,GMT+08:00 Asia/Macau,,22.28,113.58
Company Owned,拱北迎宾大道,珠海市,44,519000,GMT+08:00 Asia/Beijing,0756,22.22,113.55
Company Owned,香洲区,珠海市,44,519000,GMT+08:00 Asia/Beijing,,22.24,113.59
Company Owned,吉大情侣中路33号,珠海市,44,519000,GMT+08:00 Asia/Beijing,0756,22.25,113.59
Company Owned,香洲区,珠海市,44,519000,GMT+08:00 Asia/Macau,0756,22.26,113.53
Company Owned,香洲区,珠海市,44,519000,GMT+08:00 Asia/Beijing,,22.23,113.54
Company Owned,拱北昌盛路376号,珠海市,44,519000,GMT+08:00 Asia/Beijing,0756,22.21,113.53
Company Owned,香洲区,珠海市,44,519000,GMT+08:00 Asia/Beijing,,22.22,113.51
Company Owned,金湾区,珠海市,44,519000,GMT+08:00 Asia/Beijing,,22.22,113.51
Company Owned,新香洲,珠海市,44,519000,GMT+08:00 Asia/Macau,0756,22.27,113.53
Company Owned,香洲区,珠海市,44,519000,GMT+08:00 Asia/Beijing,,22.25,113.57
Company Owned,香洲区,珠海市,44,519000,GMT+08:00 Asia/Beijing,,22.23,113.55
Company Owned,香洲区,珠海市,44,519000,GMT+08:00 Asia/Macau,0756,22.27,113.51
Company Owned,吉大景山路228号,珠海市,44,519000,GMT+08:00 Asia/Beijing,0756,22.26,113.58
Company Owned,端州区,肇庆市,44,526000,GMT+08:00 Asia/Beijing,,23.05,112.47
Company Owned,江城区,阳江市,44,529500,GMT+08:00 Asia/Beijing,,21.85,111.97
